customer_id,merchant_id,recency_days,frequency,monetary_value,avg_ticket_size,tenure_days,rfm_segment,churn_risk_score
cust-07567,m-009,9,8,697.98,87.25,325,RETURNING,6.09
cust-07568,m-047,67,6,452.55,75.42,255,INACTIVE,30.46
cust-07569,m-008,109,12,14985.88,1248.82,364,INACTIVE,32.17
cust-07570,m-044,19,11,3106.41,282.4,348,RETURNING,7.94
cust-07571,m-013,67,8,8375.04,1046.88,299,INACTIVE,25.67
cust-07572,m-043,3,12,9297.58,774.8,350,RETURNING,3.16
cust-07573,m-022,3,12,13683.47,1140.29,358,RETURNING,3.14
cust-07574,m-010,1,15,1876.38,125.09,351,LOYAL,2.16
cust-07575,m-042,21,12,1084.42,90.37,358,RETURNING,8.16
cust-07576,m-038,34,9,1085.03,120.56,317,AT_RISK,13.69
cust-07577,m-040,88,7,1741.46,248.78,363,INACTIVE,27.93
cust-07578,m-006,34,6,910.95,151.83,318,AT_RISK,14.94
cust-07580,m-030,187,5,1846.97,369.39,338,INACTIVE,60.16
cust-07582,m-042,33,9,1034.31,114.92,360,AT_RISK,12.14
cust-07583,m-028,33,8,2135.22,266.9,332,AT_RISK,13.24
cust-07584,m-004,11,2,1214.84,607.42,284,NEW,13.86
cust-07585,m-020,115,4,559.86,139.96,357,INACTIVE,38.12
cust-07586,m-015,10,6,485.44,80.91,358,RETURNING,7.07
cust-07587,m-011,6,11,1268.18,115.29,335,RETURNING,4.29
cust-07588,m-027,13,7,2234.93,319.28,333,RETURNING,7.64
cust-07589,m-023,38,8,1451.69,181.46,287,AT_RISK,16.53
cust-07590,m-026,4,11,1879.07,170.82,352,RETURNING,3.63
cust-07591,m-037,10,6,905.32,150.89,208,RETURNING,9.07
cust-07592,m-044,36,9,3626.41,402.93,331,AT_RISK,13.84
cust-07593,m-039,7,10,1412.16,141.22,359,RETURNING,4.67
cust-07594,m-025,61,9,10218.11,1135.35,346,INACTIVE,20.58
cust-07595,m-005,24,9,2281.92,253.55,364,RETURNING,9.58
cust-07596,m-043,33,10,6506.8,650.68,265,AT_RISK,15.13
cust-07597,m-035,35,6,9592.8,1598.8,326,AT_RISK,14.99
cust-07598,m-040,18,7,1202.82,171.83,283,RETURNING,10.09
cust-07599,m-029,9,14,4117.33,294.09,310,RETURNING,4.89
cust-07600,m-046,59,8,1553.15,194.14,358,AT_RISK,19.77
cust-07601,m-023,32,6,1435.91,239.32,330,AT_RISK,13.95
cust-07602,m-010,33,6,654.74,109.12,304,AT_RISK,15.11
cust-07603,m-034,11,19,1882.58,99.08,318,LOYAL,4.95
cust-07604,m-019,25,4,299.2,74.8,213,RETURNING,17.68
cust-07605,m-006,50,4,691.68,172.92,316,AT_RISK,21.77
cust-07606,m-014,33,3,2726.2,908.73,359,NEW,16.67
cust-07607,m-035,69,6,6312.29,1052.05,353,INACTIVE,23.78
cust-07608,m-033,27,5,4148.41,829.68,355,RETURNING,12.58
cust-07609,m-018,5,13,1386.39,106.65,361,RETURNING,3.52
cust-07610,m-039,18,8,849.26,106.16,349,RETURNING,8.48
cust-07611,m-022,87,13,27255.43,2096.57,354,INACTIVE,26.65
cust-07612,m-032,29,8,8728.68,1091.08,309,RETURNING,12.69
cust-07613,m-035,103,11,49854.05,4532.19,329,INACTIVE,33.71
cust-07614,m-004,34,4,4013.22,1003.3,292,AT_RISK,17.6
cust-07615,m-006,73,11,1472.59,133.87,357,INACTIVE,22.89
cust-07617,m-027,42,9,2836.09,315.12,338,AT_RISK,15.39
cust-07618,m-023,6,12,3531.76,294.31,341,RETURNING,4.06
cust-07619,m-031,40,6,1415.32,235.89,355,AT_RISK,15.52
cust-07620,m-031,179,2,206.53,103.26,180,INACTIVE,100.0
cust-07621,m-006,23,9,1380.0,153.33,290,RETURNING,10.9
cust-07622,m-023,19,7,1028.32,146.9,295,RETURNING,10.17
cust-07623,m-020,44,7,1030.77,147.25,327,AT_RISK,17.16
cust-07624,m-007,58,7,7375.63,1053.66,356,AT_RISK,20.0
cust-07625,m-024,48,3,852.14,284.05,204,INACTIVE,30.91
cust-07626,m-026,16,10,1101.56,110.16,352,RETURNING,7.26
cust-07628,m-037,15,9,686.89,76.32,265,RETURNING,8.64
cust-07629,m-040,1,9,5302.88,589.21,341,RETURNING,3.29
cust-07630,m-018,246,4,578.12,144.53,316,INACTIVE,83.6
cust-07631,m-041,38,7,1436.56,205.22,348,AT_RISK,14.64
cust-07632,m-026,55,3,283.97,94.66,280,INACTIVE,27.07
cust-07633,m-014,7,9,8784.96,976.11,211,RETURNING,6.3
cust-07634,m-014,64,6,7577.71,1262.95,362,INACTIVE,21.92
cust-07635,m-016,100,8,2331.11,291.39,310,INACTIVE,35.49
cust-07636,m-046,11,8,2019.44,252.43,341,RETURNING,6.55
cust-07638,m-028,1,6,1486.35,247.72,298,RETURNING,4.62
cust-07639,m-002,45,6,12504.32,2084.05,330,AT_RISK,17.88
cust-07640,m-047,16,5,588.84,117.77,354,RETURNING,9.51
cust-07641,m-003,11,7,4764.64,680.66,361,RETURNING,6.79
cust-07642,m-024,28,8,2378.02,297.25,325,RETURNING,11.92
cust-07644,m-030,16,11,3503.93,318.54,358,RETURNING,6.96
cust-07645,m-035,11,11,11848.66,1077.15,348,RETURNING,5.65
cust-07646,m-043,8,9,10152.46,1128.05,331,RETURNING,5.41
cust-07647,m-024,104,7,1278.13,182.59,268,INACTIVE,42.41
cust-07649,m-035,74,8,8810.63,1101.33,347,INACTIVE,24.6
cust-07650,m-016,114,5,722.34,144.47,307,INACTIVE,42.01
cust-07651,m-002,116,6,9958.15,1659.69,354,INACTIVE,36.96
cust-07653,m-040,16,13,3535.7,271.98,354,RETURNING,6.65
cust-07654,m-018,5,11,1046.17,95.11,353,RETURNING,3.91
cust-07655,m-010,35,8,1283.82,160.48,268,AT_RISK,16.34
cust-07657,m-044,7,6,1707.67,284.61,346,RETURNING,6.3
cust-07658,m-036,41,7,759.98,108.57,352,AT_RISK,15.36
cust-07659,m-013,23,12,15968.72,1330.73,348,RETURNING,8.9
cust-07660,m-043,52,5,2959.12,591.82,335,AT_RISK,20.48
cust-07661,m-025,18,10,10107.11,1010.71,359,RETURNING,7.73
cust-07662,m-012,39,10,3131.22,313.12,362,AT_RISK,13.47
cust-07663,m-027,19,8,2354.75,294.34,327,RETURNING,9.13
cust-07664,m-022,30,8,14111.83,1763.98,351,RETURNING,11.86
cust-07665,m-003,16,5,1754.4,350.88,288,RETURNING,10.54
cust-07666,m-021,39,7,2186.67,312.38,336,AT_RISK,15.32
cust-07667,m-001,10,8,574.17,71.77,285,RETURNING,6.83
cust-07668,m-005,25,5,1469.74,293.95,344,RETURNING,12.25
cust-07669,m-012,34,5,1998.8,399.76,278,AT_RISK,17.19
cust-07670,m-002,187,6,10820.98,1803.5,345,INACTIVE,58.33
cust-07671,m-017,11,6,1230.89,205.15,350,RETURNING,7.42
cust-07672,m-012,14,6,1005.16,167.53,319,RETURNING,8.66
cust-07673,m-036,1,10,1340.6,134.06,279,RETURNING,3.08
cust-07674,m-020,50,9,969.64,107.74,336,AT_RISK,17.84
cust-07675,m-037,14,8,636.66,79.58,256,RETURNING,8.78
cust-07676,m-008,110,14,20005.51,1428.96,351,INACTIVE,33.25
cust-07677,m-031,11,7,867.59,123.94,321,RETURNING,7.17
cust-07678,m-008,5,6,11393.72,1898.95,360,RETURNING,5.67
cust-07679,m-025,12,5,6496.05,1299.21,224,RETURNING,10.33
cust-07680,m-009,45,6,809.71,134.95,289,AT_RISK,19.8
cust-07681,m-012,4,7,2447.96,349.71,247,RETURNING,5.36
cust-07682,m-006,87,3,604.06,201.35,94,INACTIVE,99.08
cust-07683,m-014,95,6,7362.96,1227.16,346,INACTIVE,31.66
cust-07684,m-011,9,6,1058.54,176.42,297,RETURNING,7.31
cust-07685,m-023,4,11,3032.88,275.72,273,RETURNING,3.96
cust-07686,m-043,96,6,8512.97,1418.83,323,INACTIVE,33.92
cust-07687,m-013,25,9,15798.69,1755.41,315,RETURNING,10.91
cust-07688,m-012,33,6,1462.58,243.76,355,AT_RISK,13.56
cust-07689,m-001,33,12,1571.63,130.97,353,AT_RISK,11.63
cust-07690,m-016,100,10,2046.61,204.66,361,INACTIVE,30.35
cust-07691,m-003,13,9,2114.42,234.94,364,RETURNING,6.56
cust-07692,m-001,89,12,1417.86,118.16,334,INACTIVE,28.87
cust-07693,m-016,13,9,1452.52,161.39,288,RETURNING,7.5
cust-07694,m-009,161,2,133.13,66.56,296,INACTIVE,64.21
cust-07695,m-008,15,10,9388.58,938.86,362,RETURNING,6.86
cust-07696,m-022,8,6,4066.34,677.72,192,RETURNING,8.43
cust-07697,m-029,27,7,1657.57,236.8,200,RETURNING,17.18
cust-07698,m-031,63,7,806.95,115.28,308,INACTIVE,24.14
cust-07699,m-044,6,6,2014.52,335.75,349,RETURNING,6.0
cust-07700,m-015,23,10,1449.53,144.95,320,RETURNING,9.89
cust-07701,m-013,1,8,10166.16,1270.77,344,RETURNING,3.62
cust-07702,m-045,27,9,1474.33,163.81,343,RETURNING,10.85
cust-07703,m-010,69,10,1025.69,102.57,358,INACTIVE,21.95
cust-07704,m-020,193,4,551.73,137.93,338,INACTIVE,62.93
cust-07705,m-001,26,12,1051.71,87.64,356,RETURNING,9.59
cust-07706,m-033,17,5,3289.8,657.96,337,RETURNING,10.03
cust-07707,m-011,16,7,1114.17,159.17,335,RETURNING,8.51
cust-07708,m-009,19,10,1351.44,135.14,359,RETURNING,8.01
cust-07709,m-039,103,13,1947.29,149.79,356,INACTIVE,30.99
cust-07710,m-008,29,12,15339.55,1278.3,341,RETURNING,10.79
cust-07711,m-038,26,6,1048.48,174.75,351,RETURNING,11.67
cust-07712,m-018,8,6,564.28,94.05,342,RETURNING,6.62
cust-07713,m-041,77,5,659.74,131.95,337,INACTIVE,27.78
cust-07714,m-028,142,14,3183.48,227.39,348,INACTIVE,42.69
cust-07715,m-001,2,16,2327.53,145.47,341,LOYAL,2.35
cust-07716,m-015,22,11,1314.89,119.54,324,RETURNING,9.27
cust-07718,m-044,1,10,1852.83,185.28,362,RETURNING,3.0
cust-07719,m-024,1,4,1418.53,354.63,235,RETURNING,6.42
cust-07720,m-010,22,8,657.03,82.13,330,RETURNING,9.98
cust-07721,m-031,85,10,1429.58,142.96,286,INACTIVE,32.34
cust-07722,m-009,4,11,1322.0,120.18,305,RETURNING,3.81
cust-07723,m-040,4,7,3784.06,540.58,315,RETURNING,5.02
cust-07724,m-042,7,8,604.65,75.58,348,RETURNING,5.34
cust-07725,m-003,20,7,1907.47,272.5,316,RETURNING,10.06
cust-07726,m-032,44,8,11051.79,1381.47,362,AT_RISK,15.45
cust-07727,m-022,13,9,9103.7,1011.52,345,RETURNING,6.76
cust-07728,m-006,123,10,1811.2,181.12,359,INACTIVE,36.89
cust-07729,m-023,8,9,2487.39,276.38,355,RETURNING,5.25
cust-07730,m-025,89,7,7810.49,1115.78,323,INACTIVE,31.22
cust-07731,m-036,34,12,1497.77,124.81,344,AT_RISK,12.16
cust-07732,m-014,151,3,5136.45,1712.15,310,INACTIVE,56.05
cust-07734,m-007,44,10,10309.73,1030.97,353,AT_RISK,15.16
cust-07735,m-047,44,9,689.19,76.58,355,AT_RISK,15.36
cust-07736,m-025,63,3,2374.2,791.4,351,INACTIVE,25.4
cust-07738,m-037,5,5,543.1,108.62,283,RETURNING,6.76
cust-07739,m-033,23,10,10301.31,1030.13,358,RETURNING,9.13
cust-07740,m-022,26,7,10742.41,1534.63,349,RETURNING,11.18
cust-07741,m-044,1,5,518.17,103.63,284,RETURNING,5.35
cust-07742,m-022,30,11,15237.77,1385.25,335,RETURNING,11.43
cust-07744,m-013,29,5,3410.44,682.09,349,RETURNING,13.29
cust-07745,m-004,31,6,6331.78,1055.3,313,AT_RISK,14.16
cust-07746,m-028,20,7,2465.89,352.27,357,RETURNING,9.34
cust-07747,m-045,117,8,813.93,101.74,347,INACTIVE,36.95
cust-07748,m-032,19,6,5042.41,840.4,345,RETURNING,9.78
cust-07749,m-019,10,10,810.22,81.02,322,RETURNING,5.82
cust-07750,m-008,44,8,10518.5,1314.81,358,AT_RISK,15.59
cust-07751,m-036,55,11,1194.13,108.56,342,AT_RISK,18.53
cust-07752,m-024,7,14,4884.26,348.88,363,RETURNING,3.92
cust-07753,m-040,14,10,3815.15,381.52,364,RETURNING,6.56
cust-07754,m-046,40,8,2455.86,306.98,212,AT_RISK,22.11
cust-07755,m-013,18,11,11415.11,1037.74,357,RETURNING,7.53
cust-07756,m-027,0,6,959.52,159.92,247,RETURNING,4.29
cust-07757,m-015,44,7,581.91,83.13,318,AT_RISK,17.54
cust-07758,m-015,8,6,488.78,81.46,350,RETURNING,6.56
cust-07759,m-036,6,10,1621.6,162.16,326,RETURNING,4.56
cust-07760,m-041,22,11,1745.83,158.71,358,RETURNING,8.63
cust-07761,m-018,33,8,833.98,104.25,348,AT_RISK,12.79
cust-07762,m-043,117,3,3248.87,1082.96,284,INACTIVE,48.55
cust-07763,m-005,22,6,2342.2,390.37,273,RETURNING,12.31
cust-07764,m-044,9,14,3975.42,283.96,313,RETURNING,4.87
cust-07765,m-008,39,12,13738.2,1144.85,362,AT_RISK,13.05
cust-07766,m-002,58,7,9308.49,1329.78,333,AT_RISK,21.12
cust-07767,m-047,50,7,664.37,94.91,298,AT_RISK,20.47
cust-07768,m-020,70,10,1328.44,132.84,361,INACTIVE,22.06
cust-07769,m-021,1,10,2169.89,216.99,361,RETURNING,3.0
cust-07770,m-047,11,8,625.21,78.15,355,RETURNING,6.42
cust-07771,m-036,93,11,2063.71,187.61,348,INACTIVE,29.15
cust-07772,m-033,35,5,7129.93,1425.99,332,AT_RISK,15.51
cust-07773,m-004,34,9,9419.29,1046.59,322,AT_RISK,13.53
cust-07775,m-034,72,10,849.31,84.93,316,INACTIVE,25.44
cust-07776,m-025,64,6,7360.46,1226.74,296,INACTIVE,25.83
cust-07777,m-017,27,10,3421.08,342.11,328,RETURNING,10.93
cust-07778,m-029,127,8,4851.31,606.41,264,INACTIVE,51.26
cust-07779,m-022,49,8,6751.77,843.97,358,AT_RISK,16.98
cust-07780,m-015,0,7,899.6,128.51,304,RETURNING,3.75
cust-07781,m-027,90,7,1441.15,205.88,313,INACTIVE,32.41
cust-07782,m-027,45,10,2702.55,270.26,346,AT_RISK,15.7
cust-07783,m-011,30,5,392.63,78.53,343,RETURNING,13.72
cust-07784,m-024,6,9,4751.34,527.93,306,RETURNING,4.95
cust-07785,m-033,31,9,11365.94,1262.88,353,AT_RISK,11.76
cust-07786,m-032,7,8,11086.59,1385.82,333,RETURNING,5.43
cust-07787,m-005,52,8,1526.64,190.83,291,AT_RISK,21.14
cust-07788,m-032,8,7,7763.55,1109.08,301,RETURNING,6.4
cust-07789,m-044,37,8,2354.1,294.26,322,AT_RISK,14.79
cust-07790,m-002,201,2,3389.24,1694.62,312,INACTIVE,74.22
cust-07791,m-012,9,13,4201.24,323.17,362,RETURNING,4.62
cust-07792,m-015,135,5,881.63,176.33,338,INACTIVE,44.82
cust-07794,m-018,62,5,537.22,107.44,278,INACTIVE,27.22
cust-07796,m-029,25,11,2553.43,232.13,356,RETURNING,9.5
cust-07797,m-006,26,14,2550.59,182.18,289,RETURNING,10.97
cust-07798,m-025,8,11,12661.7,1151.06,362,RETURNING,4.7
cust-07799,m-025,7,10,15598.47,1559.85,241,RETURNING,5.62
cust-07800,m-001,20,11,1826.66,166.06,337,RETURNING,8.42
cust-07801,m-013,46,6,9753.57,1625.6,346,AT_RISK,17.54
cust-07802,m-022,18,6,6585.11,1097.52,348,RETURNING,9.44
cust-07803,m-045,15,11,1200.65,109.15,342,RETURNING,6.87
cust-07804,m-002,97,3,1796.92,598.97,349,INACTIVE,35.21
cust-07805,m-016,145,11,1772.94,161.18,338,INACTIVE,45.27
cust-07807,m-042,45,12,1801.07,150.09,322,AT_RISK,16.24
cust-07809,m-015,135,10,1179.26,117.93,359,INACTIVE,40.23
cust-07810,m-037,22,15,1860.02,124.0,331,RETURNING,8.5
cust-07811,m-027,7,7,2116.49,302.36,276,RETURNING,6.28
cust-07812,m-019,33,16,1496.71,93.54,355,AT_RISK,11.03
cust-07813,m-025,29,7,10534.42,1504.92,355,RETURNING,11.9
cust-07814,m-012,19,15,4427.38,295.16,350,RETURNING,7.29
cust-07815,m-034,3,9,1309.19,145.47,341,RETURNING,3.88
cust-07816,m-026,20,5,692.46,138.49,292,RETURNING,11.83
cust-07818,m-002,1,6,9110.01,1518.34,266,RETURNING,4.66
cust-07819,m-040,101,10,3667.15,366.72,356,INACTIVE,31.02
cust-07820,m-001,20,7,642.2,91.74,329,RETURNING,9.81
cust-07821,m-001,12,14,1264.1,90.29,345,RETURNING,5.47
cust-07822,m-044,54,8,1317.95,164.74,362,AT_RISK,18.21
cust-07823,m-044,17,6,865.21,144.2,359,RETURNING,9.01
cust-07824,m-005,32,7,5075.93,725.13,344,AT_RISK,13.03
cust-07825,m-020,84,9,1304.23,144.91,285,INACTIVE,32.37
cust-07826,m-044,4,9,1411.59,156.84,338,RETURNING,4.18
cust-07827,m-022,12,6,11728.88,1954.81,269,RETURNING,8.73
cust-07828,m-004,85,3,6082.73,2027.58,310,INACTIVE,34.83
cust-07829,m-027,19,9,1431.31,159.03,359,RETURNING,8.28
cust-07830,m-025,32,10,13649.04,1364.9,335,AT_RISK,12.25
cust-07831,m-024,78,5,653.02,130.6,277,INACTIVE,33.06
cust-07832,m-019,7,11,1152.88,104.81,353,RETURNING,4.48
cust-07833,m-030,5,5,1892.97,378.59,321,RETURNING,6.55
cust-07834,m-013,4,6,8010.21,1335.04,252,RETURNING,5.87
cust-07835,m-034,88,12,1765.84,147.15,320,INACTIVE,29.72
cust-07836,m-038,207,2,84.4,42.2,249,INACTIVE,92.8
cust-07837,m-030,61,8,2230.21,278.78,328,INACTIVE,21.87
cust-07838,m-041,8,6,3142.04,523.67,292,RETURNING,7.02
cust-07839,m-017,145,3,459.47,153.16,338,INACTIVE,50.27
cust-07840,m-029,86,8,2118.37,264.8,279,INACTIVE,34.05
cust-07841,m-002,12,11,11996.31,1090.57,364,RETURNING,5.79
cust-07842,m-044,18,7,1399.55,199.94,259,RETURNING,10.67
cust-07843,m-029,60,6,1208.51,201.42,261,AT_RISK,27.19
cust-07844,m-022,44,3,1533.43,511.14,259,NEW,24.42
cust-07845,m-004,34,8,6873.42,859.18,268,AT_RISK,15.97
cust-07846,m-013,26,12,17092.84,1424.4,362,RETURNING,9.47
cust-07847,m-007,72,9,4895.25,543.92,341,INACTIVE,24.05
cust-07848,m-039,27,15,1862.37,124.16,312,RETURNING,10.5
cust-07849,m-039,19,11,1268.23,115.29,329,RETURNING,8.26
cust-07850,m-031,73,6,638.58,106.43,296,INACTIVE,28.86
cust-07851,m-002,242,4,6369.09,1592.27,305,INACTIVE,85.08
cust-07852,m-035,54,4,4363.76,1090.94,193,AT_RISK,33.84
cust-07853,m-034,18,10,1295.5,129.55,311,RETURNING,8.5
cust-07854,m-018,12,7,669.95,95.71,329,RETURNING,7.39
cust-07856,m-039,9,12,1838.24,153.19,300,RETURNING,5.3
cust-07857,m-037,17,11,961.2,87.38,351,RETURNING,7.33
cust-07858,m-038,74,6,1223.55,203.92,353,INACTIVE,25.19
cust-07859,m-044,24,13,4428.24,340.63,295,RETURNING,10.25
cust-07860,m-004,163,6,8823.74,1470.62,254,INACTIVE,68.21
cust-07861,m-010,7,11,1214.56,110.41,364,RETURNING,4.42
cust-07862,m-017,107,8,1563.42,195.43,352,INACTIVE,33.64
cust-07863,m-030,163,6,2292.93,382.16,295,INACTIVE,59.35
cust-07864,m-017,4,8,1486.75,185.84,318,RETURNING,4.59
cust-07865,m-002,4,7,12730.53,1818.65,319,RETURNING,5.0
cust-07866,m-008,91,6,7752.01,1292.0,324,INACTIVE,32.29
cust-07867,m-030,13,11,6472.31,588.39,345,RETURNING,6.26
cust-07868,m-037,53,10,1489.38,148.94,319,AT_RISK,19.29
cust-07869,m-026,14,12,1187.49,98.96,362,RETURNING,6.16
cust-07870,m-006,15,6,1211.8,201.97,347,RETURNING,8.6
cust-07871,m-027,6,9,2104.21,233.8,334,RETURNING,4.79
cust-07872,m-015,57,14,1914.91,136.78,335,AT_RISK,18.96
cust-07873,m-001,21,14,978.2,69.87,353,RETURNING,7.93
cust-07874,m-040,16,9,2560.81,284.53,325,RETURNING,7.91
cust-07875,m-026,52,11,1373.95,124.9,347,AT_RISK,17.44
cust-07876,m-015,10,9,1313.47,145.94,315,RETURNING,6.16
cust-07877,m-022,33,8,8925.86,1115.73,360,AT_RISK,12.47
cust-07878,m-011,46,8,1027.79,128.47,339,AT_RISK,16.86
cust-07879,m-040,64,1,73.02,73.02,64,INACTIVE,100.0
cust-07880,m-044,32,9,4041.55,449.06,267,AT_RISK,14.94
cust-07881,m-021,31,14,4287.23,306.23,343,AT_RISK,11.01
cust-07882,m-040,18,10,2468.31,246.83,354,RETURNING,7.8
cust-07883,m-014,84,9,7424.89,824.99,331,INACTIVE,28.3
cust-07884,m-018,14,11,1373.19,124.84,341,RETURNING,6.59
cust-07885,m-018,39,6,464.06,77.34,338,AT_RISK,15.79
cust-07886,m-012,34,9,3795.1,421.68,338,AT_RISK,13.03
cust-07887,m-016,36,8,1705.7,213.21,270,AT_RISK,16.62
cust-07888,m-006,1,9,1401.81,155.76,315,RETURNING,3.32
cust-07889,m-006,176,2,199.84,99.92,349,INACTIVE,60.29
cust-07890,m-047,95,7,745.23,106.46,356,INACTIVE,30.36
cust-07891,m-020,18,9,785.86,87.32,354,RETURNING,8.07
cust-07892,m-027,2,7,2524.74,360.68,141,RETURNING,5.16
cust-07893,m-045,54,11,1506.13,136.92,364,AT_RISK,17.29
cust-07895,m-017,3,12,2065.33,172.11,300,RETURNING,3.3
cust-07896,m-012,22,8,1804.49,225.56,362,RETURNING,9.39
cust-07897,m-014,42,9,10513.51,1168.17,319,AT_RISK,16.12
cust-07898,m-035,4,9,10137.63,1126.4,289,RETURNING,4.38
cust-07903,m-009,24,13,1184.07,91.08,363,RETURNING,8.74
cust-07904,m-007,6,7,6324.65,903.52,346,RETURNING,5.48
cust-07905,m-029,57,11,3345.29,304.12,298,AT_RISK,21.56
cust-07906,m-035,0,14,17038.26,1217.02,327,RETURNING,2.0
cust-07908,m-038,86,2,495.2,247.6,327,INACTIVE,36.22
cust-07909,m-004,2,6,7128.32,1188.05,339,RETURNING,4.87
cust-07910,m-013,49,6,6590.21,1098.37,299,AT_RISK,20.62
cust-07911,m-047,64,5,640.62,128.12,254,INACTIVE,30.1
cust-07912,m-002,162,6,9973.11,1662.19,329,INACTIVE,53.38
cust-07913,m-033,55,11,11429.55,1039.05,354,AT_RISK,17.99
cust-07914,m-029,2,12,3689.31,307.44,332,RETURNING,2.91
cust-07915,m-038,43,9,1514.35,168.26,354,AT_RISK,15.11
cust-07916,m-035,95,10,10957.56,1095.76,348,INACTIVE,29.95
cust-07917,m-012,67,8,3199.03,399.88,322,INACTIVE,24.08
cust-07918,m-047,254,3,221.36,73.79,362,INACTIVE,77.47
cust-07919,m-044,33,8,2478.55,309.82,332,AT_RISK,13.24
cust-07920,m-042,16,8,909.49,113.69,319,RETURNING,8.33
cust-07923,m-007,41,7,5236.61,748.09,312,AT_RISK,16.85
cust-07924,m-022,40,10,19769.25,1976.92,343,AT_RISK,14.36
cust-07925,m-032,24,14,14810.95,1057.92,340,RETURNING,9.04
cust-07926,m-004,41,3,3993.79,1331.26,309,NEW,20.73
cust-07927,m-035,32,5,7184.16,1436.83,291,AT_RISK,15.96
cust-07928,m-010,32,8,663.21,82.9,245,AT_RISK,16.34
cust-07929,m-031,18,7,423.29,60.47,348,RETURNING,8.91
cust-07930,m-042,23,12,1447.76,120.65,312,RETURNING,9.66
cust-07931,m-004,43,4,7287.68,1821.92,213,AT_RISK,26.09
cust-07932,m-026,64,5,944.62,188.92,330,INACTIVE,24.34
cust-07934,m-002,79,5,6113.86,1222.77,328,INACTIVE,29.01
cust-07935,m-022,85,8,8370.36,1046.3,280,INACTIVE,33.58
cust-07936,m-044,8,2,440.49,220.24,219,NEW,13.64
cust-07937,m-041,20,5,1551.58,310.32,359,RETURNING,10.56
cust-07938,m-003,18,2,427.58,213.79,239,NEW,17.5
cust-07939,m-045,52,6,758.73,126.46,253,AT_RISK,24.76
cust-07940,m-010,189,4,231.58,57.9,328,INACTIVE,63.45
cust-07941,m-014,18,4,2050.41,512.6,123,RETURNING,20.52
cust-07942,m-003,33,7,2951.5,421.64,341,AT_RISK,13.4
cust-07943,m-042,53,8,992.51,124.06,297,AT_RISK,21.12
cust-07944,m-005,33,7,2754.74,393.53,358,AT_RISK,12.94
cust-07945,m-011,117,7,395.65,56.52,331,INACTIVE,38.99
cust-07946,m-047,2,3,332.45,110.82,153,NEW,8.8
cust-07947,m-023,4,10,2895.95,289.59,352,RETURNING,3.86
cust-07948,m-024,30,6,1099.62,183.27,317,RETURNING,13.72
cust-07949,m-015,29,8,698.35,87.29,305,RETURNING,12.81
cust-07950,m-018,10,11,795.97,72.36,358,RETURNING,5.29
cust-07951,m-040,163,6,3725.88,620.98,350,INACTIVE,50.72
cust-07952,m-046,17,10,2218.22,221.82,330,RETURNING,7.86
cust-07953,m-019,11,12,2149.97,179.16,333,RETURNING,5.6
cust-07954,m-040,11,9,2403.69,267.08,329,RETURNING,6.33
cust-07955,m-010,52,11,1410.21,128.2,347,AT_RISK,17.44
cust-07956,m-013,8,5,3365.16,673.03,340,RETURNING,7.35
cust-07957,m-034,11,10,1434.96,143.5,222,RETURNING,7.66
cust-07958,m-013,11,6,6247.2,1041.2,260,RETURNING,8.5
cust-07959,m-031,23,11,1785.48,162.32,342,RETURNING,9.21
cust-07961,m-028,25,9,1693.43,188.16,364,RETURNING,9.85
cust-07962,m-020,47,7,910.46,130.07,323,AT_RISK,18.26
cust-07963,m-009,15,6,560.1,93.35,363,RETURNING,8.41
cust-07964,m-007,78,5,6308.03,1261.61,233,INACTIVE,38.33
cust-07965,m-028,74,2,730.17,365.08,114,INACTIVE,74.35
cust-07966,m-031,7,12,1347.72,112.31,314,RETURNING,4.53
cust-07968,m-027,74,7,2784.68,397.81,303,INACTIVE,28.09
cust-07969,m-020,25,8,883.66,110.46,295,RETURNING,11.78
cust-07970,m-012,22,8,3492.13,436.52,291,RETURNING,10.87
cust-07971,m-038,26,6,923.72,153.95,305,RETURNING,12.78
cust-07972,m-037,7,13,1405.99,108.15,353,RETURNING,4.12
cust-07973,m-011,13,8,558.82,69.85,274,RETURNING,8.06
cust-07974,m-044,90,6,679.03,113.17,334,INACTIVE,31.15
cust-07975,m-005,3,8,4113.59,514.2,354,RETURNING,4.18
cust-07976,m-047,57,5,358.17,71.63,341,AT_RISK,21.67
cust-07977,m-042,54,11,994.15,90.38,362,AT_RISK,17.38
cust-07978,m-005,105,11,4944.1,449.46,357,INACTIVE,31.83
cust-07981,m-047,62,7,478.51,68.36,362,INACTIVE,20.83
cust-07982,m-004,153,4,7264.5,1816.12,360,INACTIVE,48.38
cust-07983,m-018,25,7,902.15,128.88,364,RETURNING,10.6
cust-07984,m-004,136,7,7305.21,1043.6,315,INACTIVE,46.79
cust-07985,m-032,15,10,13450.26,1345.03,336,RETURNING,7.18
cust-07986,m-025,40,6,6509.24,1084.87,279,AT_RISK,18.57
cust-07987,m-002,6,8,9842.0,1230.25,285,RETURNING,5.43
cust-07988,m-041,4,10,875.98,87.6,295,RETURNING,4.08
cust-07989,m-031,0,3,257.76,85.92,343,NEW,7.5
cust-07990,m-027,59,4,1395.16,348.79,318,AT_RISK,24.5
cust-07991,m-023,134,9,3243.39,360.38,354,INACTIVE,40.75
cust-07992,m-031,64,9,1138.13,126.46,326,INACTIVE,22.57
