customer_id,merchant_id,recency_days,frequency,monetary_value,avg_order_value,min_order_value,max_order_value,distinct_products_bought,distinct_categories_bought,customer_tenure_days,avg_purchase_interval_days,weekend_tx_ratio,evening_tx_ratio,target_segment,churn_risk_score,split
cust-07212,m-039,6,7,1193.88,170.55,88.81,263.1,4,1,259,42.2,0.143,0.714,REGULAR,1.73,TRAIN
cust-07213,m-018,2,3,296.01,98.67,45.57,140.19,3,1,173,85.5,0.667,0.333,NEW,0.86,TRAIN
cust-07214,m-026,4,9,1036.19,115.13,43.96,263.01,6,1,361,44.6,0.333,0.444,REGULAR,0.83,VALIDATION
cust-07215,m-005,18,6,1990.76,331.79,106.6,989.64,5,1,329,62.2,0.5,0.167,REGULAR,4.09,TRAIN
cust-07216,m-003,99,8,3831.71,478.96,55.28,1227.87,5,1,334,33.6,0.375,0.25,INACTIVE,100.0,TRAIN
cust-07217,m-033,13,5,9027.15,1805.43,794.69,2575.37,4,1,250,59.2,0.4,0.4,REGULAR,3.88,TRAIN
cust-07218,m-006,0,10,1308.79,130.88,85.78,207.83,4,1,330,36.7,0.2,0.4,REGULAR,0.0,TRAIN
cust-07219,m-039,9,12,1458.67,121.56,88.81,263.1,5,1,364,32.3,0.333,0.25,REGULAR,1.85,TRAIN
cust-07220,m-012,3,12,4599.81,383.32,82.22,1594.44,7,1,350,31.5,0.333,0.333,REGULAR,0.64,TRAIN
cust-07221,m-045,7,8,1023.18,127.9,36.65,488.61,7,1,260,36.1,0.125,0.375,REGULAR,2.01,TRAIN
cust-07222,m-012,9,11,3606.66,327.88,82.22,1195.83,6,1,331,32.2,0.0,0.273,REGULAR,2.03,TEST
cust-07223,m-012,40,9,2307.73,256.41,113.76,797.22,4,1,352,39.0,0.333,0.556,AT_RISK,10.0,TRAIN
cust-07224,m-021,19,10,3864.52,386.45,22.25,811.98,7,1,270,27.9,0.5,0.6,REGULAR,5.26,TRAIN
cust-07225,m-044,3,8,2401.02,300.13,38.7,903.42,7,1,346,49.0,0.25,0.375,REGULAR,0.65,TRAIN
cust-07226,m-003,14,11,2978.31,270.76,64.31,636.95,7,1,355,34.1,0.273,0.273,REGULAR,2.95,TEST
cust-07227,m-042,14,11,1066.13,96.92,31.7,336.66,7,1,360,34.6,0.364,0.364,REGULAR,2.91,TEST
cust-07228,m-022,81,9,8269.59,918.84,410.45,1198.04,5,1,353,34.0,0.222,0.444,INACTIVE,87.66,TRAIN
cust-07229,m-042,36,13,1719.92,132.3,30.27,302.34,10,1,354,26.5,0.462,0.385,AT_RISK,21.86,VALIDATION
cust-07230,m-032,12,11,10562.04,960.19,333.71,1743.56,6,1,359,34.7,0.455,0.545,REGULAR,2.5,VALIDATION
cust-07231,m-012,111,12,4497.1,374.76,82.22,1594.44,7,1,331,20.0,0.5,0.583,INACTIVE,100.0,VALIDATION
cust-07232,m-015,4,16,1941.41,121.34,38.47,326.92,11,1,328,21.6,0.25,0.5,LOYAL,0.91,VALIDATION
cust-07233,m-038,45,4,964.08,241.02,103.23,365.65,3,1,185,46.7,0.25,0.25,AT_RISK,18.15,TRAIN
cust-07234,m-041,7,9,2953.28,328.14,27.29,714.88,8,1,309,37.8,0.111,0.222,REGULAR,1.69,TRAIN
cust-07235,m-031,43,8,822.01,102.75,41.16,249.64,7,1,320,39.6,0.25,0.375,AT_RISK,15.15,TEST
cust-07236,m-037,69,9,900.91,100.1,31.54,164.7,6,1,363,36.8,0.222,0.444,INACTIVE,62.52,TRAIN
cust-07237,m-009,36,10,1561.71,156.17,35.76,376.5,9,1,361,36.1,0.5,0.3,AT_RISK,7.46,TRAIN
cust-07238,m-016,31,9,1490.49,165.61,75.51,445.18,5,1,348,39.6,0.444,0.333,AT_RISK,6.66,TRAIN
cust-07239,m-014,33,4,4304.75,1076.19,265.14,2109.87,4,1,226,64.3,0.75,0.5,AT_RISK,10.9,TRAIN
cust-07240,m-036,47,9,1417.67,157.52,28.43,450.72,7,1,333,35.8,0.333,0.333,AT_RISK,27.35,TRAIN
cust-07241,m-015,97,8,1017.59,127.2,51.71,218.58,5,1,329,33.1,0.125,0.625,INACTIVE,100.0,TEST
cust-07242,m-042,68,12,1288.55,107.38,31.7,237.72,8,1,236,15.3,0.417,0.25,INACTIVE,100.0,TRAIN
cust-07243,m-005,15,7,2206.33,315.19,42.51,1370.48,6,1,351,56.0,0.286,0.286,REGULAR,3.2,TEST
cust-07244,m-020,46,9,927.37,103.04,33.64,181.83,8,1,316,33.8,0.333,0.111,AT_RISK,29.18,TRAIN
cust-07245,m-001,63,8,632.12,79.02,55.47,122.76,4,1,331,38.3,0.375,0.25,INACTIVE,51.28,VALIDATION
cust-07246,m-015,15,10,1056.48,105.65,38.47,275.79,5,1,335,35.6,0.1,0.4,REGULAR,3.35,TRAIN
cust-07247,m-043,16,4,3074.33,768.58,411.29,1103.72,4,1,211,65.0,0.0,0.25,REGULAR,5.66,TRAIN
cust-07248,m-021,7,8,1847.68,230.96,60.69,576.02,6,1,317,44.3,0.375,0.125,REGULAR,1.65,TRAIN
cust-07249,m-015,8,8,1658.21,207.28,38.47,380.86,5,1,266,36.9,0.5,0.375,REGULAR,2.25,TRAIN
cust-07250,m-017,26,7,2838.9,405.56,29.94,1689.66,6,1,277,41.8,0.571,0.286,REGULAR,7.01,TRAIN
cust-07251,m-036,29,10,927.93,92.79,28.43,185.79,8,1,234,22.8,0.4,0.2,REGULAR,18.56,TRAIN
cust-07252,m-009,12,12,2091.43,174.29,61.55,313.89,8,1,325,28.5,0.333,0.167,REGULAR,2.76,VALIDATION
cust-07253,m-022,2,12,12617.38,1051.45,410.45,4174.73,7,1,330,29.8,0.583,0.0,REGULAR,0.45,TRAIN
cust-07254,m-024,158,11,1474.09,134.01,23.95,714.03,7,1,364,20.6,0.273,0.273,INACTIVE,100.0,TRAIN
cust-07255,m-003,11,8,2017.91,252.24,32.96,636.95,7,1,345,47.7,0.75,0.375,REGULAR,2.38,TRAIN
cust-07256,m-042,41,9,738.97,82.11,39.21,201.56,7,1,361,40.0,0.444,0.667,AT_RISK,9.99,TEST
cust-07257,m-037,11,3,223.5,74.5,64.18,94.5,3,1,295,142.0,0.333,1.0,NEW,2.79,VALIDATION
cust-07258,m-022,58,10,232187.9,23218.79,410.45,217085.96,6,1,354,32.9,0.2,0.2,AT_RISK,49.9,TRAIN
cust-07259,m-008,2,12,14931.02,1244.25,266.13,2774.3,7,1,341,30.8,0.5,0.417,REGULAR,0.44,TEST
cust-07260,m-040,13,7,3101.91,443.13,75.05,1148.24,5,1,270,42.8,0.429,0.286,REGULAR,3.6,TRAIN
cust-07261,m-042,7,8,1126.03,140.75,39.21,336.66,7,1,325,45.4,0.25,0.5,REGULAR,1.61,TRAIN
cust-07262,m-004,143,5,4200.57,840.11,732.09,1272.21,2,1,309,41.5,0.2,0.2,INACTIVE,100.0,VALIDATION
cust-07263,m-010,12,9,937.75,104.19,27.0,267.12,6,1,337,40.6,0.667,0.444,REGULAR,2.66,VALIDATION
cust-07264,m-020,233,6,653.2,108.87,33.64,214.14,6,1,362,25.8,0.5,0.167,INACTIVE,100.0,TRAIN
cust-07265,m-021,15,9,2731.18,303.46,39.92,1152.04,5,1,355,42.5,0.222,0.333,REGULAR,3.16,TRAIN
cust-07266,m-022,9,7,13434.45,1919.21,410.45,4174.73,5,1,251,40.3,0.429,0.286,REGULAR,2.68,VALIDATION
cust-07267,m-002,1,8,11032.54,1379.07,237.28,2972.2,6,1,290,41.3,0.375,0.375,REGULAR,0.26,TRAIN
cust-07268,m-036,13,8,1221.32,152.67,30.39,557.37,5,1,337,46.3,0.125,0.0,REGULAR,2.88,TRAIN
cust-07269,m-035,2,8,9414.67,1176.83,662.22,2412.27,6,1,354,50.3,0.5,0.375,REGULAR,0.42,TEST
cust-07270,m-021,49,7,2935.01,419.29,22.25,1152.04,5,1,306,42.8,0.429,0.286,AT_RISK,21.27,TRAIN
cust-07271,m-047,28,7,630.13,90.02,36.72,299.28,7,1,212,30.7,0.286,0.429,REGULAR,9.86,TRAIN
cust-07272,m-004,89,6,7263.38,1210.56,482.75,3021.37,4,1,344,51.0,0.333,0.167,INACTIVE,76.35,TRAIN
cust-07273,m-031,93,7,843.76,120.54,61.42,221.62,6,1,338,40.8,0.143,0.429,INACTIVE,98.88,TRAIN
cust-07274,m-026,98,6,876.93,146.16,69.9,271.89,5,1,328,46.0,0.167,0.5,INACTIVE,100.0,TRAIN
cust-07275,m-016,12,7,1336.48,190.93,113.49,445.18,4,1,343,55.2,0.714,0.286,REGULAR,2.62,TRAIN
cust-07276,m-003,39,8,2437.84,304.73,64.31,636.95,5,1,262,31.9,0.5,0.375,AT_RISK,21.77,TRAIN
cust-07277,m-031,124,8,904.88,113.11,30.71,403.53,6,1,357,33.3,0.375,0.375,INACTIVE,100.0,TRAIN
cust-07278,m-020,187,8,920.15,115.02,43.93,186.44,5,1,333,20.9,0.5,0.25,INACTIVE,100.0,TRAIN
cust-07279,m-003,12,9,2707.31,300.81,27.64,938.52,5,1,277,33.1,0.556,0.222,REGULAR,3.24,TEST
cust-07280,m-040,72,8,681.21,85.15,51.55,114.61,5,1,269,28.1,0.375,0.25,INACTIVE,85.85,TRAIN
cust-07281,m-023,8,11,4240.84,385.53,55.92,1170.48,7,1,358,35.0,0.273,0.455,REGULAR,1.67,TRAIN
cust-07282,m-039,92,6,569.56,94.93,88.81,104.08,3,1,271,35.8,0.167,0.5,INACTIVE,100.0,TRAIN
cust-07283,m-028,57,7,3035.12,433.59,23.81,1020.24,6,1,350,48.8,0.0,0.143,AT_RISK,24.48,TEST
cust-07284,m-022,39,8,9058.54,1132.32,712.53,1444.79,4,1,344,43.6,0.25,0.5,AT_RISK,8.48,TRAIN
cust-07285,m-023,36,10,2949.8,294.98,34.83,1243.4,7,1,327,32.3,0.4,0.1,AT_RISK,13.78,TRAIN
cust-07286,m-008,74,9,14316.06,1590.67,567.43,2774.3,7,1,363,36.1,0.333,0.222,INACTIVE,72.1,TRAIN
cust-07287,m-007,39,8,8367.51,1045.94,206.76,2427.55,4,1,342,43.3,0.625,0.0,AT_RISK,8.53,TRAIN
cust-07288,m-041,115,4,725.14,181.29,54.85,259.56,3,1,359,81.3,0.0,0.25,INACTIVE,74.51,VALIDATION
cust-07290,m-038,2,8,1193.54,149.19,103.23,365.65,3,1,341,48.4,0.25,0.5,REGULAR,0.44,TRAIN
cust-07291,m-025,15,6,7169.96,1194.99,391.84,2224.07,5,1,349,66.8,0.333,0.0,REGULAR,3.21,VALIDATION
cust-07292,m-038,24,3,404.84,134.95,103.23,172.06,3,1,335,155.5,0.0,0.333,NEW,5.36,TRAIN
cust-07293,m-044,61,7,1471.68,210.24,52.72,320.33,6,1,299,39.7,0.714,0.143,INACTIVE,47.2,TRAIN
cust-07296,m-030,8,11,4374.18,397.65,27.38,2047.2,7,1,314,30.6,0.545,0.273,REGULAR,1.9,VALIDATION
cust-07297,m-020,1,12,879.42,73.28,38.28,134.48,8,1,260,23.5,0.5,0.417,REGULAR,0.29,TRAIN
cust-07298,m-017,61,6,1561.59,260.27,29.94,563.22,5,1,331,54.0,0.167,0.167,INACTIVE,24.28,TRAIN
cust-07300,m-031,26,11,1159.71,105.43,41.64,269.02,7,1,335,30.9,0.182,0.364,REGULAR,5.8,TRAIN
cust-07301,m-031,7,10,1179.53,117.95,30.71,357.72,6,1,349,38.0,0.2,0.4,REGULAR,1.5,TRAIN
cust-07302,m-010,95,8,479.17,59.9,27.0,107.88,6,1,316,31.6,0.25,0.625,INACTIVE,100.0,TEST
cust-07303,m-028,94,3,1025.42,341.81,60.46,726.52,3,1,276,91.0,0.0,0.0,INACTIVE,29.95,TEST
cust-07304,m-030,15,7,1476.78,210.97,48.83,511.8,5,1,288,45.5,0.0,0.429,REGULAR,3.89,TRAIN
cust-07305,m-038,20,9,1278.25,142.03,42.2,365.65,5,1,362,42.8,0.222,0.222,REGULAR,4.13,TEST
cust-07306,m-009,111,12,1155.27,96.27,30.99,184.65,9,1,339,20.7,0.25,0.25,INACTIVE,100.0,TEST
cust-07307,m-028,183,5,1559.77,311.95,60.46,899.24,3,1,320,34.2,0.4,0.6,INACTIVE,100.0,TRAIN
cust-07309,m-028,8,8,3483.54,435.44,31.9,2199.69,6,1,351,49.0,0.125,0.75,REGULAR,1.7,TRAIN
cust-07310,m-020,16,12,1282.38,106.86,33.64,403.44,8,1,314,27.1,0.417,0.417,REGULAR,3.81,TRAIN
cust-07311,m-023,63,12,4432.04,369.34,34.83,1755.72,7,1,362,27.2,0.5,0.5,INACTIVE,66.72,TRAIN
cust-07312,m-006,93,8,1416.81,177.1,85.78,310.45,4,1,299,29.4,0.25,0.5,INACTIVE,100.0,TRAIN
cust-07313,m-041,6,9,692.23,76.91,27.29,153.35,7,1,330,40.5,0.222,0.222,REGULAR,1.36,TRAIN
cust-07314,m-009,0,8,964.38,120.55,30.99,266.24,8,1,352,50.3,0.375,0.375,REGULAR,0.0,TRAIN
cust-07317,m-001,26,11,1555.2,141.38,35.19,426.9,7,1,325,29.9,0.273,0.273,REGULAR,5.98,TRAIN
cust-07318,m-029,68,17,4582.03,269.53,24.87,842.44,10,1,355,17.9,0.294,0.235,INACTIVE,89.48,TRAIN
cust-07319,m-046,5,10,3737.9,373.79,34.98,1446.26,7,1,355,38.9,0.7,0.6,REGULAR,1.05,TEST
cust-07320,m-032,137,6,5546.27,924.38,644.7,1743.56,4,1,358,44.2,0.5,0.167,INACTIVE,100.0,TRAIN
cust-07321,m-042,6,7,594.66,84.95,39.21,201.56,5,1,320,52.3,0.286,0.286,REGULAR,1.4,TEST
cust-07322,m-035,0,11,14842.0,1349.27,390.48,2412.27,6,1,332,33.2,0.455,0.455,REGULAR,0.0,VALIDATION
cust-07323,m-035,98,11,11597.74,1054.34,390.48,1635.59,6,1,339,24.1,0.364,0.273,INACTIVE,100.0,TRAIN
cust-07324,m-024,70,4,715.31,178.83,157.54,226.82,3,1,170,33.3,0.0,0.5,INACTIVE,85.75,VALIDATION
cust-07325,m-023,39,6,2185.96,364.33,62.45,506.94,6,1,266,45.4,0.667,0.5,AT_RISK,10.96,VALIDATION
cust-07326,m-009,4,8,871.84,108.98,30.99,188.25,7,1,302,42.6,0.25,0.125,REGULAR,0.99,TEST
cust-07327,m-038,18,7,931.8,133.11,42.2,365.65,4,1,350,55.3,0.571,0.286,REGULAR,3.85,TRAIN
cust-07328,m-044,14,5,1139.86,227.97,26.36,547.18,5,1,354,85.0,0.6,0.4,REGULAR,2.96,VALIDATION
cust-07329,m-007,68,4,3799.09,949.77,206.76,1314.17,3,1,260,64.0,0.25,1.0,INACTIVE,25.54,TRAIN
cust-07330,m-034,74,5,587.51,117.5,41.79,183.42,5,1,329,63.8,0.8,0.6,INACTIVE,32.12,VALIDATION
cust-07331,m-031,5,6,455.63,75.94,41.16,110.81,5,1,234,45.8,0.5,0.5,REGULAR,1.6,TEST
cust-07333,m-020,27,14,1132.15,80.87,33.64,186.44,9,1,350,24.8,0.286,0.071,REGULAR,9.07,TEST
cust-07334,m-040,31,9,3280.07,364.45,73.02,1205.13,7,1,364,41.6,0.444,0.111,AT_RISK,6.37,TEST
cust-07335,m-037,12,8,572.78,71.6,33.5,189.0,7,1,311,42.7,0.125,0.375,REGULAR,2.88,TRAIN
cust-07336,m-045,7,5,573.6,114.72,50.26,262.2,5,1,337,82.5,0.0,0.4,REGULAR,1.55,TRAIN
cust-07337,m-016,5,9,1898.14,210.9,75.51,445.18,5,1,283,34.8,0.556,0.222,REGULAR,1.32,TRAIN
cust-07338,m-007,7,7,8284.62,1183.52,628.05,2427.55,5,1,327,53.3,0.143,0.571,REGULAR,1.6,TRAIN
cust-07339,m-042,23,5,393.58,78.72,30.27,156.84,5,1,266,60.8,0.2,0.4,REGULAR,6.46,TRAIN
cust-07340,m-004,8,10,12960.8,1296.08,482.75,3021.37,5,1,196,20.9,0.1,0.4,REGULAR,3.05,TRAIN
cust-07341,m-038,27,7,793.18,113.31,42.2,129.55,3,1,348,53.5,0.429,0.0,REGULAR,5.8,TRAIN
cust-07342,m-044,78,4,1691.51,422.88,66.6,960.99,4,1,364,95.3,0.0,0.25,INACTIVE,16.03,TRAIN
cust-07343,m-034,20,12,993.93,82.83,32.97,189.45,8,1,347,29.7,0.583,0.417,REGULAR,4.31,VALIDATION
cust-07344,m-020,32,7,982.03,140.29,57.76,232.54,5,1,331,49.8,0.571,0.429,AT_RISK,7.23,TRAIN
cust-07345,m-047,22,11,682.54,62.05,31.12,113.64,7,1,355,33.3,0.455,0.273,REGULAR,4.63,VALIDATION
cust-07346,m-037,134,3,368.37,122.79,94.5,145.02,3,1,338,102.0,0.0,0.0,INACTIVE,77.65,TEST
cust-07347,m-023,3,12,2206.4,183.87,26.95,380.43,8,1,291,26.2,0.333,0.5,REGULAR,0.77,TRAIN
cust-07348,m-018,158,7,429.31,61.33,36.32,108.22,5,1,339,30.2,0.143,0.286,INACTIVE,100.0,TEST
cust-07349,m-026,1,11,1397.95,127.09,36.07,350.68,9,1,346,34.5,0.182,0.364,REGULAR,0.22,TEST
cust-07350,m-033,21,10,14349.87,1434.99,348.67,2575.37,7,1,347,36.2,0.1,0.2,REGULAR,4.53,TRAIN
cust-07351,m-034,32,11,1395.63,126.88,26.72,280.47,7,1,331,29.9,0.545,0.636,AT_RISK,10.38,VALIDATION
cust-07352,m-032,1,4,5302.13,1325.53,1037.24,2083.19,3,1,343,114.0,0.25,0.5,REGULAR,0.22,TRAIN
cust-07353,m-029,87,5,1934.81,386.96,24.87,939.2,4,1,250,40.8,0.6,0.2,INACTIVE,95.3,TRAIN
cust-07354,m-025,1,5,8287.39,1657.48,685.18,2224.07,3,1,293,73.0,0.4,0.2,REGULAR,0.26,TRAIN
cust-07355,m-015,4,5,784.82,156.96,38.47,380.86,4,1,307,75.8,0.4,0.0,REGULAR,0.97,TEST
cust-07356,m-002,13,6,7426.67,1237.78,237.28,2972.2,6,1,355,68.4,0.333,0.167,REGULAR,2.74,TRAIN
cust-07357,m-005,5,12,3065.68,255.47,25.41,1027.86,6,1,340,30.5,0.333,0.333,REGULAR,1.1,TRAIN
cust-07358,m-004,254,3,5226.01,1742.0,482.75,3021.37,3,1,331,38.5,0.0,1.0,INACTIVE,100.0,TRAIN
cust-07359,m-040,50,7,3532.09,504.58,150.1,1148.24,4,1,358,51.3,0.143,0.286,AT_RISK,10.45,VALIDATION
cust-07360,m-038,3,9,2126.91,236.32,42.2,365.65,3,1,352,43.6,0.222,0.556,REGULAR,0.64,TRAIN
cust-07361,m-008,31,13,12428.31,956.02,266.13,2774.3,7,1,362,27.6,0.462,0.231,AT_RISK,11.5,TRAIN
cust-07362,m-006,59,9,1691.97,188.0,85.78,310.45,4,1,320,32.6,0.333,0.333,AT_RISK,53.39,VALIDATION
cust-07363,m-045,55,8,903.81,112.98,47.54,174.8,7,1,310,36.4,0.125,0.25,AT_RISK,41.16,TRAIN
cust-07364,m-027,23,2,332.51,166.26,113.8,218.71,2,1,137,114.0,0.5,0.0,NEW,12.5,TRAIN
cust-07365,m-045,16,8,1073.69,134.21,47.54,378.6,6,1,355,48.4,0.125,0.25,REGULAR,3.37,VALIDATION
cust-07366,m-041,4,10,3487.27,348.73,27.29,1086.46,8,1,363,39.9,0.5,0.4,REGULAR,0.82,TEST
cust-07367,m-011,70,9,1044.7,116.08,31.75,295.48,8,1,331,32.6,0.111,0.444,INACTIVE,71.91,TRAIN
cust-07368,m-047,326,1,149.64,149.64,149.64,149.64,1,1,326,326.0,1.0,1.0,INACTIVE,74.77,TRAIN
cust-07369,m-034,87,10,964.38,96.44,26.72,155.7,6,1,355,29.8,0.2,0.4,INACTIVE,100.0,TRAIN
cust-07370,m-011,95,11,1436.35,130.58,31.75,446.37,7,1,359,26.4,0.545,0.545,INACTIVE,100.0,TRAIN
cust-07371,m-035,123,7,9565.98,1366.57,662.22,2412.27,5,1,335,35.3,0.286,0.0,INACTIVE,100.0,TRAIN
cust-07372,m-046,19,11,4118.96,374.45,34.98,894.93,5,1,331,31.2,0.273,0.273,REGULAR,4.29,TEST
cust-07374,m-041,2,8,3121.33,390.17,30.43,1629.69,6,1,302,42.9,0.5,0.375,REGULAR,0.5,TRAIN
cust-07376,m-028,38,3,1087.83,362.61,357.66,366.91,3,1,271,116.5,0.667,0.667,NEW,10.48,TRAIN
cust-07377,m-025,32,7,12114.79,1730.68,391.84,2224.07,4,1,291,43.2,0.571,0.0,AT_RISK,8.22,TRAIN
cust-07378,m-012,10,8,1804.77,225.6,82.22,402.24,4,1,338,46.9,0.5,0.125,REGULAR,2.21,VALIDATION
cust-07379,m-017,39,3,263.79,87.93,61.67,123.34,2,1,247,104.0,0.333,0.0,NEW,11.79,TRAIN
cust-07381,m-032,53,11,11280.33,1025.48,333.71,2083.19,7,1,331,27.8,0.364,0.182,AT_RISK,49.77,TRAIN
cust-07382,m-007,46,6,4339.63,723.27,206.76,1357.85,4,1,312,53.2,0.5,0.333,AT_RISK,11.02,TRAIN
cust-07383,m-032,1,4,3864.33,966.08,644.7,1743.56,3,1,326,108.3,0.5,0.25,REGULAR,0.23,TRAIN
cust-07384,m-026,18,10,943.31,94.33,40.34,209.7,5,1,358,37.8,0.3,0.4,REGULAR,3.76,TRAIN
cust-07385,m-018,44,7,1511.01,215.86,45.57,432.88,7,1,327,47.2,0.429,0.286,AT_RISK,10.06,VALIDATION
cust-07387,m-035,10,10,12338.37,1233.84,390.48,2412.27,8,1,269,28.8,0.1,0.4,REGULAR,2.78,VALIDATION
cust-07388,m-015,59,11,999.33,90.85,42.0,218.58,7,1,340,28.1,0.364,0.273,AT_RISK,59.33,TRAIN
cust-07389,m-017,65,9,1765.93,196.21,61.67,340.01,4,1,257,24.0,0.444,0.111,INACTIVE,80.4,VALIDATION
cust-07390,m-027,95,11,2765.43,251.4,27.71,678.06,8,1,360,26.5,0.364,0.727,INACTIVE,100.0,VALIDATION
cust-07391,m-029,6,11,2998.88,272.63,44.48,631.83,7,1,359,35.3,0.364,0.636,REGULAR,1.25,VALIDATION
cust-07392,m-028,52,5,390.29,78.06,23.81,255.06,3,1,314,65.5,0.0,0.0,AT_RISK,12.38,TRAIN
cust-07393,m-031,40,9,1430.03,158.89,57.06,583.8,6,1,343,37.9,0.444,0.333,AT_RISK,11.87,TRAIN
cust-07394,m-027,39,7,3065.92,437.99,27.71,1249.71,5,1,348,51.5,0.429,0.286,AT_RISK,8.38,TRAIN
cust-07395,m-006,108,6,988.97,164.83,87.62,310.45,3,1,333,45.0,0.333,0.5,INACTIVE,100.0,TRAIN
cust-07396,m-045,61,11,1506.59,136.96,36.65,378.6,8,1,350,28.9,0.364,0.091,INACTIVE,61.18,TEST
cust-07397,m-029,31,9,2671.44,296.83,24.87,1408.8,8,1,346,39.4,0.444,0.556,AT_RISK,6.7,TRAIN
cust-07398,m-024,20,10,2065.94,206.59,23.95,657.45,9,1,259,26.6,0.3,0.4,REGULAR,5.77,TEST
cust-07399,m-031,149,5,519.38,103.88,58.55,145.95,4,1,343,48.5,0.0,0.4,INACTIVE,100.0,TRAIN
cust-07400,m-047,44,6,573.56,95.59,31.12,267.26,5,1,327,56.6,0.5,0.167,AT_RISK,10.06,TRAIN
cust-07401,m-017,71,6,1794.01,299.0,29.94,680.02,4,1,236,33.0,0.333,0.167,INACTIVE,79.47,TRAIN
cust-07402,m-011,21,9,895.81,99.53,38.53,182.81,6,1,316,36.9,0.556,0.111,REGULAR,4.97,TEST
cust-07403,m-015,18,12,1626.37,135.53,60.07,275.79,11,1,338,29.1,0.25,0.333,REGULAR,3.98,TRAIN
cust-07404,m-044,54,4,1146.09,286.52,77.4,595.3,4,1,248,64.7,0.25,0.5,AT_RISK,16.27,TEST
cust-07405,m-018,77,6,584.37,97.4,36.75,266.16,5,1,317,48.0,0.167,0.5,INACTIVE,61.66,TRAIN
cust-07406,m-002,61,7,6022.94,860.42,377.97,2972.2,5,1,332,45.2,0.429,0.429,INACTIVE,37.44,TRAIN
cust-07407,m-004,29,7,12580.95,1797.28,482.75,3021.37,5,1,345,52.7,0.286,0.0,REGULAR,6.29,TRAIN
cust-07408,m-003,295,2,791.68,395.84,166.0,625.68,2,1,357,62.0,0.0,1.0,INACTIVE,100.0,TEST
cust-07409,m-011,27,8,1165.19,145.65,53.14,297.58,6,1,329,43.1,0.125,0.25,REGULAR,6.14,TRAIN
cust-07410,m-015,7,4,642.53,160.63,91.93,218.58,4,1,327,106.7,0.25,0.25,REGULAR,1.6,TRAIN
cust-07411,m-008,6,14,15679.42,1119.96,266.13,1942.06,7,1,333,25.2,0.286,0.286,REGULAR,1.35,TRAIN
cust-07412,m-037,97,10,797.88,79.79,31.54,189.0,7,1,334,26.3,0.6,0.5,INACTIVE,100.0,TRAIN
cust-07413,m-009,78,7,518.42,74.06,35.76,121.63,7,1,363,47.5,0.143,0.429,INACTIVE,61.82,TRAIN
cust-07414,m-010,55,4,1400.69,350.17,44.29,580.56,4,1,310,85.0,0.25,0.75,AT_RISK,13.26,TRAIN
cust-07415,m-003,33,5,3646.56,729.31,97.44,1910.85,3,1,304,67.8,0.6,0.2,AT_RISK,8.11,TRAIN
cust-07416,m-029,54,10,2007.36,200.74,49.74,356.96,8,1,322,29.8,0.4,0.3,AT_RISK,48.84,TRAIN
cust-07417,m-007,88,8,10614.75,1326.84,486.95,2427.55,6,1,311,31.9,0.25,0.5,INACTIVE,100.0,TRAIN
cust-07418,m-041,154,4,1987.89,496.97,66.3,1086.46,3,1,247,31.0,0.25,0.25,INACTIVE,100.0,TEST
cust-07419,m-019,3,4,787.16,196.79,33.58,549.3,3,1,330,109.0,0.0,0.25,REGULAR,0.68,TRAIN
cust-07420,m-018,23,11,1345.97,122.36,36.75,427.29,9,1,354,33.1,0.364,0.364,REGULAR,4.86,TEST
cust-07421,m-046,29,14,6338.55,452.75,22.76,1446.26,8,1,352,24.8,0.214,0.429,REGULAR,12.46,TRAIN
cust-07422,m-037,27,10,1675.44,167.54,44.95,473.49,8,1,321,32.7,0.2,0.2,REGULAR,6.29,TRAIN
cust-07423,m-019,39,10,1047.15,104.72,51.07,183.1,8,1,302,29.2,0.3,0.2,AT_RISK,24.35,TRAIN
cust-07424,m-017,69,12,3569.39,297.45,59.73,1126.44,7,1,364,26.8,0.167,0.333,INACTIVE,77.48,TRAIN
cust-07425,m-002,20,5,5063.72,1012.74,377.97,2348.26,4,1,344,81.0,0.0,0.4,REGULAR,4.35,TRAIN
cust-07426,m-001,47,12,1162.43,96.87,35.57,358.04,8,1,359,28.4,0.25,0.417,AT_RISK,37.69,TEST
cust-07427,m-021,9,11,4855.02,441.37,55.33,1152.04,8,1,356,34.7,0.182,0.455,REGULAR,1.89,TEST
cust-07429,m-025,25,5,6117.27,1223.45,391.84,2224.07,5,1,311,71.5,0.4,0.2,REGULAR,6.01,TRAIN
cust-07430,m-011,23,8,900.84,112.6,31.75,195.68,6,1,340,45.3,0.625,0.125,REGULAR,5.06,TRAIN
cust-07431,m-009,3,10,1336.77,133.68,35.76,199.71,7,1,326,35.9,0.3,0.4,REGULAR,0.69,TEST
cust-07432,m-013,25,14,18545.59,1324.68,271.73,2897.77,7,1,359,25.7,0.429,0.357,REGULAR,5.21,TRAIN
cust-07433,m-036,55,8,979.72,122.46,30.39,371.58,5,1,273,31.1,0.0,0.25,AT_RISK,50.9,TRAIN
cust-07434,m-014,69,5,5184.33,1036.87,482.82,2109.87,4,1,348,69.8,0.4,0.2,INACTIVE,14.83,TEST
cust-07435,m-033,1,9,8642.97,960.33,348.67,2364.31,6,1,346,43.1,0.444,0.444,REGULAR,0.22,TRAIN
cust-07436,m-002,17,1,2972.2,2972.2,2972.2,2972.2,1,1,17,17.0,0.0,0.0,NEW,70.83,TRAIN
